village_id,name,state,lat,lon,elevation_m,temp_c,eto_mm_day,rainfall_jjas_mm,inside_validated_band
ka.geojson:28593,Mabnur,KA,15.89116,75.07708,630.1,24.79,3.29,357.6,False
ka.geojson:28594,Gonnagar,KA,15.90479,75.36627,618.8,25.31,3.56,334.8,False
ka.geojson:28595,Teggihal,KA,15.88474,75.11266,607.6,24.94,3.3,355.4,False
ka.geojson:28596,Chiktadashi,KA,15.89574,75.41239,554.9,26.02,3.75,330.5,False
ka.geojson:28597,Hiretadashi,KA,15.89698,75.42963,558.1,26.0,3.75,329.5,False
ka.geojson:28598,Honnihal,KA,15.86943,74.63519,749.6,22.88,2.85,816.9,False
ka.geojson:28599,Murkibhavi,KA,15.87199,74.77806,757.9,22.83,2.85,541.1,False
ka.geojson:28600,Hannikeri,KA,15.85947,74.70187,779.5,22.69,2.84,669.4,False
ka.geojson:28601,Maradagi,KA,15.90536,75.3897,555.8,26.02,3.75,332.4,False
ka.geojson:28602,Mallapur,KA,15.88706,75.2017,624.1,25.27,3.56,340.6,False
ka.geojson:28603,Belgundi,KA,15.8434,74.40275,755.9,22.27,2.64,1646.9,False
ka.geojson:28604,Bennur,KA,15.90256,75.40136,553.3,26.03,3.75,331.2,False
ka.geojson:28605,Savagaon,KA,15.85535,74.44624,761.3,22.24,2.64,1406.4,False
ka.geojson:28606,Shindoli,KA,15.85615,74.58128,767.3,22.2,2.64,1013.3,False
ka.geojson:28607,Yaraguddi,KA,15.85949,74.73289,799.0,22.56,2.83,609.9,False
ka.geojson:28608,Bhandarhalli,KA,15.87582,75.16414,606.4,25.39,3.57,345.4,False
ka.geojson:28609,Sonoli,KA,15.84095,74.38785,751.9,22.3,2.65,1724.7,False
ka.geojson:28610,Rudrapur,KA,15.87604,74.93544,722.3,24.2,3.24,409.6,False
ka.geojson:28611,Bokanur,KA,15.8462,74.41622,772.1,22.17,2.64,1579.6,False
ka.geojson:28612,Sirasangi,KA,15.86355,75.24305,654.3,24.46,3.32,350.4,False
ka.geojson:28613,Mullur,KA,15.8639,75.29377,649.7,24.49,3.32,341.9,False
ka.geojson:28614,Lakkundi,KA,15.85581,74.75437,764.8,22.78,2.84,565.1,False
ka.geojson:28615,Mavinakatti,KA,15.85505,74.62856,758.8,22.82,2.85,813.1,False
ka.geojson:28616,Bairnatti,KA,15.85773,74.72185,777.3,22.7,2.84,631.2,False
ka.geojson:28617,Basarikatti,KA,15.84417,74.59479,757.2,22.26,2.64,914.0,False
ka.geojson:28618,Manoli,KA,15.85904,75.08349,648.8,24.06,3.08,361.2,False
ka.geojson:28619,Hallur,KA,15.87793,75.14956,597.5,25.44,3.57,347.7,False
ka.geojson:28620,Sogal,KA,15.85034,74.95332,724.1,23.58,3.04,394.4,False
ka.geojson:28621,Bochabal,KA,15.8758,75.18642,610.5,25.36,3.57,345.2,False
ka.geojson:28622,Kadlikop,KA,15.85428,75.28089,622.8,24.66,3.33,343.7,False
ka.geojson:28623,Hiremele,KA,15.84668,74.68418,781.6,22.67,2.84,706.2,False
ka.geojson:28624,Govanakop Inam,KA,15.84332,75.27316,618.8,24.69,3.34,345.0,False
ka.geojson:28625,Kallur,KA,15.86933,75.31124,607.3,24.76,3.34,339.7,False
ka.geojson:28626,Hangarge,KA,15.8299,74.43021,803.2,21.96,2.62,1865.9,False
ka.geojson:28627,Mandoli,KA,15.83739,74.45565,756.6,22.27,2.64,1680.5,False
ka.geojson:28628,Karlakatti,KA,15.85592,75.01067,742.9,23.45,3.03,380.7,False
ka.geojson:28629,Kagihal,KA,15.85078,74.97615,715.0,23.63,3.05,389.0,False
ka.geojson:28630,Taredkop,KA,15.86945,75.17021,612.5,24.73,3.34,348.1,False
ka.geojson:28631,Marikatti,KA,15.84058,74.65378,800.4,22.55,2.83,777.9,False
ka.geojson:28632,Kallapur,KA,15.84177,75.25947,616.7,24.7,3.34,347.0,False
ka.geojson:28633,Marakumbi,KA,15.84871,74.8654,689.9,23.27,2.88,449.8,False
ka.geojson:28634,Karimani,KA,15.86243,74.93364,692.7,23.78,3.06,400.2,False
ka.geojson:28635,Chakrageri,KA,15.84714,74.99673,668.8,23.93,3.07,387.3,False
ka.geojson:28636,Dundanakop,KA,15.85942,74.91108,694.5,23.77,3.06,415.5,False
ka.geojson:28637,Lakhanaikankop,KA,15.87228,75.32268,592.4,24.86,3.35,338.4,False
ka.geojson:28638,Sangal,KA,15.86687,75.42303,557.1,25.32,3.6,330.9,False
ka.geojson:28639,Yalebail,KA,15.83285,74.37865,744.1,22.35,2.65,1871.3,False
ka.geojson:28640,Awaradi,KA,15.87088,75.39758,571.8,25.23,3.59,332.5,False
ka.geojson:28641,Nagnur,KA,15.83504,74.77283,706.7,23.16,2.87,562.1,False
ka.geojson:28642,Dhamne S Bailur,KA,15.80882,74.2772,789.4,21.42,2.54,2829.6,False
ka.geojson:28643,Phularkop,KA,15.83629,74.67873,747.2,22.9,2.85,702.8,False
ka.geojson:28644,Hirekop K M,KA,15.84611,74.88674,679.1,23.87,3.06,424.6,False
ka.geojson:28645,Peeranawadi Og,KA,15.82045,74.4672,793.1,22.03,2.63,1641.8,False
ka.geojson:28646,Jalikatti,KA,15.87043,75.34943,591.1,24.87,3.35,335.8,False
ka.geojson:28647,Mastamardi,KA,15.83524,74.58832,761.8,22.23,2.64,947.7,False
ka.geojson:28648,Bhavihal,KA,15.83415,74.7472,719.2,23.08,2.86,593.0,False
ka.geojson:28649,Jakkanaikankop,KA,15.84344,74.73216,707.7,23.15,2.87,594.5,False
ka.geojson:28650,Basidoni,KA,15.85033,75.21785,651.5,24.48,3.32,356.1,False
ka.geojson:28651,Madhavpur,KA,15.83308,74.52621,744.2,22.35,2.65,1240.5,False
ka.geojson:28652,Rakaskop,KA,15.829,74.37031,748.3,21.69,2.56,1962.1,False
ka.geojson:28653,Bailwad,KA,15.83085,74.81179,703.3,23.18,2.87,496.9,False
ka.geojson:28654,Halaga,KA,15.83137,74.5536,745.8,22.34,2.65,1069.0,False
ka.geojson:28655,Aladakatti K Y,KA,15.84702,75.04017,666.6,23.95,3.07,372.7,False
ka.geojson:28656,Wadagaon,KA,15.82912,74.51822,754.5,22.28,2.65,1275.3,False
ka.geojson:28657,Chandanahosur,KA,15.83385,74.61861,812.5,21.9,2.62,867.0,False
ka.geojson:28658,Bijagarni,KA,15.82228,74.39582,771.5,22.17,2.64,2076.2,False
ka.geojson:28659,Shindogi,KA,15.85063,75.12736,615.4,24.71,3.34,358.9,False
ka.geojson:28660,Gorabal,KA,15.84671,75.19005,685.0,24.26,3.3,360.3,False
ka.geojson:28661,Revadikop,KA,15.86543,75.37289,579.7,24.94,3.36,334.5,False
ka.geojson:28662,Anigol,KA,15.82294,74.5028,757.6,22.26,2.64,1355.1,False
ka.geojson:28663,Ganikop,KA,15.82896,74.64089,747.3,22.9,2.85,807.1,False
ka.geojson:28664,Hosur,KA,15.82141,74.9159,668.7,23.94,3.07,424.4,False
ka.geojson:28665,Chikkop K M,KA,15.83136,74.88813,676.1,23.89,3.06,424.6,False
ka.geojson:28666,Tarihal,KA,15.81231,74.60046,787.5,22.07,2.63,922.9,False
ka.geojson:28667,Belvatti,KA,15.80239,74.37595,763.6,22.22,2.64,2507.6,False
ka.geojson:28668,Bailhongal Rural,KA,15.81833,74.85072,694.3,23.24,2.88,448.8,False
ka.geojson:28669,Shaganamatti,KA,15.81785,74.57783,785.8,22.08,2.63,1009.4,False
ka.geojson:28670,Bastawad,KA,15.81535,74.55299,754.1,22.28,2.64,1096.5,False
ka.geojson:28671,Dhamne S Belgaum,KA,15.79929,74.53767,761.9,22.23,2.64,1190.5,False
ka.geojson:28672,Dhupadhal,KA,15.83894,75.02593,652.7,24.04,3.08,377.3,False
ka.geojson:28673,Shiegihalli Kariyat Sampgaon,KA,15.82532,74.65983,703.4,23.18,2.87,738.4,False
ka.geojson:28674,Navage,KA,15.80188,74.42188,826.5,21.81,2.61,2006.5,False
ka.geojson:28675,Yargop,KA,15.81941,74.73357,703.5,23.18,2.87,621.1,False
ka.geojson:28676,Navalgatti,KA,15.8183,74.68851,691.3,23.26,2.88,688.4,False
ka.geojson:28677,Shahapur,KA,15.81792,74.51777,739.7,22.38,2.65,1230.8,False
ka.geojson:28678,Tigadi,KA,15.80474,74.71357,692.9,23.25,2.88,646.2,False
ka.geojson:28679,Bailhongal Tmc,KA,15.82071,74.84815,704.6,23.17,2.87,447.3,False
ka.geojson:28680,Kuttalawadi,KA,15.80426,74.44245,825.8,21.82,2.61,1790.2,False
ka.geojson:28681,Chivatgundi,KA,15.82236,74.78423,681.0,23.33,2.88,528.4,False
ka.geojson:28682,Kalhal,KA,15.83006,75.44232,566.6,25.26,3.6,329.9,False
ka.geojson:28683,Majagaon,KA,15.81111,74.48668,754.8,22.28,2.64,1421.0,False
ka.geojson:28684,Badli,KA,15.83023,75.04286,640.1,24.12,3.08,372.3,False
ka.geojson:28685,Kittur,KA,15.84383,75.33634,585.4,24.91,3.35,338.6,False
ka.geojson:28686,Mallur,KA,15.83045,74.97368,654.8,24.03,3.07,399.0,False
ka.geojson:28687,Water Body,KA,15.80422,75.00591,633.5,24.16,3.08,403.1,False
ka.geojson:28688,Katral,KA,15.82871,75.05612,652.8,24.04,3.08,374.8,False
ka.geojson:28689,Yellur,KA,15.79066,74.50883,745.5,22.34,2.65,1338.1,False
ka.geojson:28690,Kamakarahatti,KA,15.80631,74.57955,793.9,22.02,2.63,1001.4,False
ka.geojson:28691,Karle,KA,15.79375,74.40137,778.8,22.12,2.63,2203.8,False
ka.geojson:28692,Hulikatti,KA,15.7985,74.62159,780.6,22.11,2.63,838.3,False
ka.geojson:28693,Basapur,KA,15.80731,74.63157,766.7,22.77,2.84,799.7,False
ka.geojson:28694,Matche Og,KA,15.79256,74.47034,772.1,22.17,2.64,1528.2,False
ka.geojson:28695,Sampgaon,KA,15.79408,74.75487,669.6,23.4,2.89,531.4,False
ka.geojson:28696,Aralikatti,KA,15.8007,74.64691,729.9,23.01,2.86,792.0,False
ka.geojson:28697,K0ndaskop,KA,15.80091,74.56676,809.2,21.93,2.62,1048.5,False
ka.geojson:28698,Giriyal Kariyat Sampgaon,KA,15.80525,74.67736,729.4,23.01,2.86,728.2,False
ka.geojson:28699,Chigule,KA,15.75462,74.2063,645.2,22.36,2.6,5368.8,False
ka.geojson:28700,Matholli,KA,15.81819,74.96087,666.5,23.95,3.07,402.5,False
ka.geojson:28701,Yakkeri,KA,15.82294,75.15681,653.8,24.46,3.32,369.9,False
ka.geojson:28702,Kolikopp,KA,15.80115,74.59554,778.6,22.12,2.63,914.6,False
ka.geojson:28703,Watnal,KA,15.8139,75.09637,642.3,24.11,3.08,388.7,False
ka.geojson:28704,Yakkundi,KA,15.81983,75.02702,630.4,24.18,3.09,382.7,False
ka.geojson:28705,Sanikop,KA,15.80468,74.77727,675.5,23.36,2.88,508.9,False
ka.geojson:28706,Devalapur,KA,15.78987,74.81129,672.0,23.39,2.89,499.0,False
ka.geojson:28707,Santibastawad,KA,15.78169,74.44207,765.3,22.21,2.64,1735.7,False
ka.geojson:28708,Benachinmardi,KA,15.79495,74.66832,726.6,23.03,2.86,751.5,False
ka.geojson:28709,Chikop S K,KA,15.81697,75.43527,580.7,25.17,3.59,330.2,False
ka.geojson:28710,Bahadurwadi,KA,15.78179,74.42042,789.0,22.06,2.63,1877.7,False
ka.geojson:28711,Goravanakolla,KA,15.79936,75.11181,658.2,24.0,3.07,383.0,False
ka.geojson:28712,Ingalagi,KA,15.80475,74.93093,656.4,24.02,3.07,418.0,False
ka.geojson:28713,Hulikatti,KA,15.81342,75.21799,665.3,24.39,3.31,356.3,False
ka.geojson:28714,Kiniye,KA,15.77427,74.39506,842.4,21.71,2.61,2112.2,False
ka.geojson:28715,Govanakop K Y,KA,15.80237,74.99127,625.8,24.21,3.09,404.7,False
ka.geojson:28716,Kallur,KA,15.78762,74.72785,672.6,23.38,2.88,569.4,False
ka.geojson:28717,Anigol,KA,15.79125,74.86699,666.1,23.42,2.89,463.8,False
ka.geojson:28718,Kanvikarvinakop,KA,15.7644,74.57763,787.2,22.07,2.63,1034.2,False
ka.geojson:28719,Ranakunde,KA,15.76993,74.4199,795.2,22.02,2.63,1935.6,False
ka.geojson:28720,Hooli,KA,15.77603,75.19194,660.6,24.42,3.31,363.6,False
ka.geojson:28721,Chick Bagewadi,KA,15.77874,74.67702,686.0,23.29,2.88,679.5,False
ka.geojson:28722,Waghawade,KA,15.75558,74.46492,753.5,22.29,2.64,1546.7,False
ka.geojson:28723,Bommagadikoppa,KA,15.80062,75.00164,641.1,24.11,3.08,408.5,False
ka.geojson:28724,Zadashahapur,KA,15.76897,74.4817,740.7,22.37,2.65,1473.9,False
ka.geojson:28725,Sulge Yellur,KA,15.76906,74.4968,740.8,22.37,2.65,1355.5,False
ka.geojson:28726,Yardal,KA,15.78598,74.78105,657.1,23.48,2.89,520.7,False
ka.geojson:28727,Yaramale,KA,15.77756,74.53219,792.3,22.04,2.63,1160.5,False
ka.geojson:28728,Mardinagalapur,KA,15.76772,74.70819,688.3,23.28,2.88,605.3,False
ka.geojson:28729,Katamalli,KA,15.79204,75.14423,691.1,24.22,3.3,374.1,False
ka.geojson:28730,Pattihal Kariyat Sampgaon,KA,15.77947,74.74178,670.9,23.39,2.89,557.0,False
ka.geojson:28731,Amatur,KA,15.77526,74.83663,671.5,23.39,2.88,485.9,False
ka.geojson:28732,Korvinkop,KA,15.78919,74.90849,654.8,24.03,3.07,428.7,False
ka.geojson:28733,Hittanagi,KA,15.76788,74.98076,648.5,24.07,3.08,458.5,False
ka.geojson:28734,Golyali,KA,15.74106,74.30263,814.8,21.26,2.53,3304.7,False
ka.geojson:28735,Manikatti,KA,15.79598,75.22319,629.9,24.62,3.33,356.7,False
ka.geojson:28736,Rajahansagad,KA,15.76129,74.51472,777.8,22.13,2.63,1252.4,False
ka.geojson:28737,Nagenahatti,KA,15.75404,74.55081,788.0,22.06,2.63,1147.8,False
ka.geojson:28738,Huland,KA,15.73151,74.1741,605.0,22.62,2.62,6782.5,False
ka.geojson:28739,Neginhal,KA,15.76403,74.78001,654.0,23.5,2.89,552.5,False
ka.geojson:28740,Talawade,KA,15.74049,74.26493,786.6,21.44,2.54,4212.3,False
ka.geojson:28741,Gaddikuravinkop,KA,15.76656,74.69693,688.7,23.28,2.88,617.2,False
ka.geojson:28742,Nandihalli,KA,15.74206,74.5341,781.4,22.11,2.63,1205.9,False
ka.geojson:28743,Mugali,KA,15.78692,75.00108,644.6,24.09,3.08,430.9,False
ka.geojson:28744,Water Body,KA,15.73927,74.80061,640.7,23.59,2.9,545.4,False
ka.geojson:28745,Tirthakunde,KA,15.74105,74.43487,783.1,22.1,2.63,1749.1,False
ka.geojson:28746,Kodihalli,KA,15.79039,75.09173,632.3,24.17,3.08,390.6,False
ka.geojson:28747,Uchawade,KA,15.74257,74.40777,825.3,21.82,2.61,2053.4,False
ka.geojson:28748,Sutgatti A M,KA,15.76009,74.59508,735.5,22.4,2.65,936.7,False
ka.geojson:28749,Desur,KA,15.75113,74.49166,737.2,22.39,2.65,1394.7,False
ka.geojson:28750,Haralakatti,KA,15.77683,75.26123,622.5,24.66,3.33,350.8,False
ka.geojson:28751,Sutagatti,KA,15.76609,74.96787,653.5,24.03,3.07,465.6,False
ka.geojson:28752,Kanakumbi,KA,15.71253,74.21744,773.7,21.52,2.55,5115.0,False
ka.geojson:28753,Torali,KA,15.73346,74.32121,848.9,21.04,2.52,3111.3,False
ka.geojson:28754,Shingarkop,KA,15.77464,75.03451,637.4,24.14,3.08,417.8,False
ka.geojson:28755,Gurlhosur,KA,15.77654,75.05203,650.4,24.05,3.08,408.4,False
ka.geojson:28756,Yenagi,KA,15.75943,74.94997,647.9,24.07,3.08,481.5,False
ka.geojson:28757,Chikmulkur,KA,15.77126,74.84806,655.3,23.49,2.89,474.2,False
ka.geojson:28758,Kagadhal,KA,15.76704,75.28962,612.2,24.73,3.34,345.2,False
ka.geojson:28759,Saundatti Yellamma Tmc,KA,15.75792,75.10909,686.9,23.82,3.06,390.6,False
ka.geojson:28760,Kusamali,KA,15.73441,74.38817,807.5,21.94,2.62,2238.1,False
ka.geojson:28761,Bevinkop,KA,15.76663,74.82047,655.5,23.49,2.89,501.4,False
ka.geojson:28762,Chorla,KA,15.69963,74.14273,738.1,21.76,2.56,6945.5,False
ka.geojson:28763,Mutnal,KA,15.75485,74.64863,683.5,23.31,2.88,700.7,False
ka.geojson:28764,M K Hubli,KA,15.73865,74.68741,658.6,23.47,2.89,696.2,False
ka.geojson:28765,Asundi,KA,15.76083,75.01472,650.8,24.05,3.07,429.0,False
ka.geojson:28766,Devachihatti,KA,15.72677,74.33657,834.3,21.13,2.52,2968.3,False
ka.geojson:28767,Bhendigeri,KA,15.74239,74.62157,688.0,22.71,2.67,764.3,False
ka.geojson:28768,Holihosur,KA,15.73678,74.72518,660.6,23.46,2.89,629.8,False
ka.geojson:28769,Nadavinahalli,KA,15.77583,75.06765,642.7,24.1,3.08,401.1,False
ka.geojson:28770,Hiremulkur,KA,15.76533,74.84279,651.4,23.52,2.89,477.5,False
ka.geojson:28771,Ankalagi,KA,15.73725,74.56821,692.9,22.68,2.67,958.7,False
ka.geojson:28772,Mugabasav,KA,15.75572,74.93564,645.6,24.09,3.08,491.3,False
ka.geojson:28773,Kuravinakop,KA,15.77012,75.1398,669.7,24.36,3.31,379.2,False
ka.geojson:28774,Kurgund,KA,15.75059,74.7472,660.0,23.46,2.89,599.7,False
ka.geojson:28775,Kenchalarkop,KA,15.76966,75.07281,654.0,24.03,3.07,400.1,False
ka.geojson:28776,Kesarkop,KA,15.75826,74.79944,653.2,23.51,2.89,524.7,False
ka.geojson:28777,Betane,KA,15.71307,74.25963,773.4,21.53,2.55,4237.1,False
ka.geojson:28778,Katagali,KA,15.7256,74.46964,728.4,22.45,2.65,1616.3,False
ka.geojson:28779,Hulikavi,KA,15.73676,74.59096,700.7,22.63,2.67,846.4,False
ka.geojson:28780,Amate,KA,15.71944,74.3002,762.6,21.6,2.55,3516.3,False
ka.geojson:28781,Budihal,KA,15.75118,74.9272,634.9,24.16,3.08,504.4,False
ka.geojson:28782,Hebbanhatti,KA,15.71925,74.35576,746.1,21.7,2.56,2577.2,False
ka.geojson:28783,Jamboti,KA,15.71221,74.36771,756.8,21.63,2.55,2389.4,False
ka.geojson:28784,Olamani,KA,15.71973,74.40683,733.9,22.42,2.65,2055.7,False
ka.geojson:28785,Nittur,KA,15.72166,74.49375,725.7,22.47,2.66,1379.1,False
ka.geojson:28786,Kalmani,KA,15.70952,74.33324,752.1,21.66,2.56,2862.6,False
ka.geojson:28787,Virapankop,KA,15.73583,74.6477,666.6,23.42,2.89,748.7,False
ka.geojson:28788,Jalikop,KA,15.74564,74.87127,639.9,23.59,2.9,537.4,False
ka.geojson:28789,Aravalli,KA,15.74646,74.88226,644.4,24.09,3.08,531.8,False
ka.geojson:28790,Idalhond,KA,15.71676,74.50631,721.6,22.49,2.66,1231.5,False
ka.geojson:28791,Garlagunji,KA,15.71917,74.53356,708.7,22.58,2.66,1053.7,False
ka.geojson:28792,Harlapur,KA,15.75227,75.17046,673.0,24.34,3.31,371.4,False
ka.geojson:28793,Kenganur,KA,15.73501,74.86782,658.4,23.47,2.89,563.1,False
ka.geojson:28794,Achamatti,KA,15.75268,75.3015,621.6,24.67,3.33,341.5,False
ka.geojson:28795,Lingadhahalli,KA,15.74299,74.90338,640.4,24.12,3.08,530.1,False
ka.geojson:28796,Modekop,KA,15.71168,74.43763,733.7,22.42,2.65,1858.0,False
ka.geojson:28797,Gajapathi,KA,15.72468,74.61265,692.5,22.68,2.67,837.0,False
ka.geojson:28798,Kukadoli,KA,15.72769,74.63714,668.2,23.41,2.89,793.3,False
ka.geojson:28799,Sangolli,KA,15.72204,74.82946,652.3,23.51,2.89,619.5,False
ka.geojson:28800,Otoli,KA,15.69764,74.42595,717.4,22.52,2.66,1859.8,False
ka.geojson:28801,Garjur,KA,15.73649,74.84614,639.4,23.6,2.9,570.7,False
ka.geojson:28802,Ugargol,KA,15.72809,75.14949,662.9,24.4,3.31,377.8,False
ka.geojson:28803,Belawadi,KA,15.7218,74.89801,660.4,23.99,3.07,529.3,False
ka.geojson:28804,Chulaki,KA,15.74263,75.23945,621.4,24.67,3.33,353.1,False
ka.geojson:28805,Badas K H,KA,15.7153,74.58994,691.9,22.69,2.67,910.6,False
ka.geojson:28806,Amarapur,KA,15.7163,74.65492,662.9,23.44,2.89,786.4,False
ka.geojson:28807,Udikeri,KA,15.7114,74.93226,662.1,23.98,3.07,503.3,False
ka.geojson:28808,Gudadur,KA,15.72193,74.81206,643.3,23.57,2.9,631.9,False
ka.geojson:28809,Karikatti,KA,15.72272,75.00946,660.9,23.99,3.07,443.7,False
ka.geojson:28810,Parwad,KA,15.67743,74.21206,790.8,21.41,2.54,5532.5,False
ka.geojson:28811,Dodwad,KA,15.69977,74.96851,679.6,23.86,3.06,474.2,False
ka.geojson:28812,Ganebail,KA,15.70348,74.49372,705.2,22.6,2.66,1225.7,False
ka.geojson:28813,Dugabal,KA,15.7393,75.18587,644.9,24.52,3.32,366.7,False
ka.geojson:28814,Kulamanatti,KA,15.71367,74.8068,643.7,23.57,2.9,660.5,False
ka.geojson:28815,Singinkop,KA,15.7045,74.5193,701.3,22.63,2.67,1110.1,False
ka.geojson:28816,Chikkumbi,KA,15.72507,75.21121,637.6,24.57,3.32,357.4,False
ka.geojson:28817,Topinkatti,KA,15.69783,74.55367,679.8,22.77,2.68,1075.1,False
ka.geojson:28818,Gadikop,KA,15.70771,74.62815,668.2,23.41,2.89,861.4,False
ka.geojson:28819,Nidagal,KA,15.70329,74.52876,696.9,22.66,2.67,1095.4,False
ka.geojson:28820,Yadravi,KA,15.71062,75.10381,647.0,24.08,3.08,394.5,False
ka.geojson:28821,Holinagalapur,KA,15.71687,74.78975,640.9,23.59,2.9,661.5,False
ka.geojson:28822,Daroli,KA,15.68562,74.41156,726.6,22.46,2.65,1892.1,False
ka.geojson:28823,Savatgi,KA,15.71022,74.83743,659.3,23.47,2.89,620.0,False
ka.geojson:28824,Gawase,KA,15.68552,74.29724,862.0,20.95,2.51,3395.6,False
ka.geojson:28825,Turamari,KA,15.7027,74.77271,648.3,23.54,2.89,727.8,False
ka.geojson:28826,Bidarbhavi,KA,15.70644,74.57029,668.5,22.84,2.68,986.2,False
ka.geojson:28827,Nagurde,KA,15.68287,74.46413,722.9,22.49,2.66,1409.6,False
ka.geojson:28828,Betasur,KA,15.70508,75.13302,638.9,24.56,3.32,381.1,False
ka.geojson:28829,Pattihal K B,KA,15.70103,74.86604,659.3,23.47,2.89,571.7,False
ka.geojson:28830,Chikhale,KA,15.66553,74.26158,823.3,21.2,2.53,4261.8,False
ka.geojson:28831,Chapoli,KA,15.67026,74.33992,837.2,21.11,2.52,2854.0,False
ka.geojson:28832,Sannahosur,KA,15.69527,74.53823,679.2,22.77,2.68,1114.5,False
ka.geojson:28833,Devalatti,KA,15.68402,74.58143,669.1,22.84,2.68,1001.2,False
ka.geojson:28834,Ankale,KA,15.69779,74.50832,689.0,22.71,2.67,1178.4,False
ka.geojson:28835,Hunshikatti,KA,15.68472,74.74063,650.5,23.52,2.89,840.6,False
ka.geojson:28836,Parishwad,KA,15.69083,74.6073,669.3,22.83,2.68,913.8,False
ka.geojson:28837,Hirekumbi,KA,15.71074,75.19043,621.1,24.67,3.33,360.9,False
ka.geojson:28838,Kapoli K Chapoli,KA,15.68202,74.38083,801.7,21.97,2.62,2300.5,False
ka.geojson:28839,Kadrolli,KA,15.69077,74.71985,655.4,23.49,2.89,831.3,False
ka.geojson:28840,Dastikop,KA,15.6999,74.69889,640.1,23.59,2.9,743.9,False
ka.geojson:28841,Ramgurwadi,KA,15.68457,74.48137,690.0,22.7,2.67,1340.5,False
ka.geojson:28842,Veerapur,KA,15.70308,74.66871,660.3,23.46,2.89,734.7,False
ka.geojson:28843,Chikhattiholi,KA,15.69353,74.64247,652.0,23.52,2.89,800.2,False
ka.geojson:28844,Bhandargali,KA,15.6916,74.52896,692.8,22.68,2.67,1160.5,False
ka.geojson:28845,Jikanur,KA,15.69288,74.65138,659.0,23.47,2.89,783.3,False
ka.geojson:28846,Kadatanhal,KA,15.69755,74.78629,667.5,23.41,2.89,728.4,False
ka.geojson:28847,Hirehattiholi,KA,15.68887,74.62998,651.8,23.52,2.89,834.9,False
ka.geojson:28848,Alloli Kansoli,KA,15.66181,74.45126,706.3,22.59,2.66,1646.3,False
ka.geojson:28849,Khemewadi,KA,15.68723,74.50936,681.1,22.76,2.67,1240.2,False
ka.geojson:28850,Mudewadi,KA,15.67835,74.51608,685.9,22.73,2.67,1289.8,False
ka.geojson:28851,Hattargunji,KA,15.68051,74.5047,682.8,22.75,2.67,1307.9,False
ka.geojson:28852,Budase,KA,15.67581,74.39654,697.8,22.65,2.67,1958.4,False
ka.geojson:28853,Nilawade,KA,15.67157,74.413,688.8,22.71,2.67,1721.6,False
ka.geojson:28854,Jainkop,KA,15.67453,74.56397,674.4,22.8,2.68,1075.1,False
ka.geojson:28855,Shiddasamudra,KA,15.68178,74.90901,676.4,23.89,3.06,535.7,False
ka.geojson:28856,Khodanpur,KA,15.68119,74.84005,673.6,23.37,2.88,623.2,False
ka.geojson:28857,Margankop,KA,15.67804,74.69091,648.1,23.54,2.89,936.8,False
ka.geojson:28858,Hiremanoli,KA,15.67606,74.62376,652.4,22.94,2.69,929.1,False
ka.geojson:28859,Itagi,KA,15.66082,74.6686,672.5,23.38,2.88,1079.7,False
ka.geojson:28860,Devarshigihalli,KA,15.67652,74.70243,647.1,23.55,2.89,928.0,False
ka.geojson:28861,Baragaon,KA,15.67151,74.53265,676.4,22.79,2.68,1232.9,False
ka.geojson:28862,Lokoli,KA,15.66245,74.56019,665.7,22.86,2.68,1080.6,False
ka.geojson:28863,Amagaon,KA,15.62869,74.29964,733.0,21.79,2.56,2952.5,False
ka.geojson:28864,Kalabhavi,KA,15.68255,74.79565,674.3,23.37,2.88,689.6,False
ka.geojson:28865,Kamasinkop,KA,15.675,74.59967,664.0,22.87,2.68,934.7,False
ka.geojson:28866,Hanchinal,KA,15.6929,75.2381,605.2,24.78,3.34,339.4,False
ka.geojson:28867,Amboli,KA,15.658,74.42939,695.8,22.66,2.67,1759.0,False
ka.geojson:28868,Chickamanoli,KA,15.67029,74.64066,652.9,23.51,2.89,1014.8,False
ka.geojson:28869,Karvinkop,KA,15.67617,74.6517,647.2,23.55,2.89,946.8,False
ka.geojson:28870,Harasanwadi,KA,15.66828,74.4662,697.9,22.65,2.67,1521.5,False
ka.geojson:28871,Bacholi,KA,15.66165,74.48701,679.7,22.77,2.68,1496.3,False
ka.geojson:28872,Yadihalli,KA,15.67747,75.00142,654.6,24.03,3.07,453.9,False
ka.geojson:28873,Mugawade,KA,15.64472,74.37971,760.0,22.25,2.64,2160.7,False
ka.geojson:28874,Malavi,KA,15.66239,74.43568,689.7,22.7,2.67,1692.1,False
ka.geojson:28875,Kencharamanahal,KA,15.67867,74.97894,668.5,23.94,3.07,472.9,False
ka.geojson:28876,Dukkarwadi,KA,15.66623,74.51683,679.9,22.77,2.68,1317.6,False
ka.geojson:28877,Chikadinkop,KA,15.67186,74.60949,644.2,23.0,2.69,967.0,False
ka.geojson:28878,Halakarni,KA,15.66403,74.50367,670.1,22.83,2.68,1399.5,False
ka.geojson:28879,Kotabagi,KA,15.67033,74.77166,687.3,23.29,2.88,743.4,False
